NumNacional,Nombre,NombreJapo,Evoluciona,Generación,Categoría,Tipos,Habilidad,Hab.Oculta,Peso,Altura,GrupoHuevo,Sexo,Color,PS_Max,At_Max,Def_Max,AtEsp_Max,DefEsp_Max,Vel_Max,PE_PS,PE_At,PE_Def,PE_AtEsp,PE_DefEsp,PE_Vel
529,Drilbur,モグリュー (Mogurew),1,Quinta,Topo,tierra,Ímpetu arena|Poder arena,Rompemoldes,"8,5","0,3",Campo,50%|50%,Gris,324,295,196,174,207,258,0,1,0,0,0,0
530,Excadrill,ドリュウズ (Doryuzu),0,Quinta,Subterráneo,tierra|acero,Ímpetu arena|Poder arena,Rompemoldes,"40,4","0,7",Campo,"50,0%|50,0%",Gris,424,405,240,218,251,302,0,2,0,0,0,0
531,Audino,タブンネ (Tabunne),1,Quinta,Escucha,normal,Alma cura|Regeneración,Zoquete,31,"1,1",Hada,50%|50%,Rosa|Blanco,410,240,298,240,298,218,2,0,0,0,0,0
532,Timburr,ドッコラー (Dokkorer),1,Quinta,Musculoso,lucha,Agallas|Potencia bruta,Puño férreo,"12,5","0,6",Humanoide,75%|25%,Gris,354,284,229,163,185,185,0,1,0,0,0,0
533,Gurdurr,ドテッコツ (Dotekkotsu),1,Quinta,Musculoso,lucha,Agallas|Potencia bruta,Puño férreo,40,"1,2",Humanoide,75%|25%,Gris,374,339,295,196,218,196,0,2,0,0,0,0
534,Conkeldurr,ローブシン (Roubushin),0,Quinta,Musculoso,lucha,Agallas|Potencia bruta,Puño férreo,87,"1,4",Humanoide,75%|25%,Marrón,414,416,317,229,251,207,0,3,0,0,0,0
535,Tympole,オタマロ (Otamaro),1,Quinta,Renacuajo,agua,Nado rápido|Hidratación,Absorbe agua,"4,5","0,5",Agua 1,50%|50%,Azul,304,218,196,218,196,249,0,0,0,0,0,1
536,Palpitoad,ガマガル (Gamagaru),1,Quinta,Vibrante,agua|tierra,Nado rápido|Hidratación,Absorbe agua,17,"0,8",Agua 1,50%|50%,Azul,354,251,229,251,229,260,2,0,0,0,0,0
537,Seismitoad,ガマゲロゲ (Gamageroge),0,Quinta,Vibrante,agua|tierra,Nado rápido|Toque tóxico,Absorbe agua,62,"1,5",Agua 1,50%|50%,Azul,414,317,273,295,273,271,3,0,0,0,0,0
538,Throh,ナゲキ (Nageki),1,Quinta,Judo,lucha,Fuerza mental|Agallas,Rompemoldes,"55,5","1,3",Humanoide,100%|0%,Rojo,444,328,295,174,295,207,2,0,0,0,0,0
539,Sawk,ダゲキ (Dageki),1,Quinta,Kárate,lucha,Robustez|Fuerza mental,Rompemoldes,51,"1,4",Humanoide,100%|0%,Azul,354,383,273,174,273,295,0,2,0,0,0,0
540,Sewaddle,クルミル (Kurumiru),1,Quinta,Sastre,bicho|planta,Enjambre|Clorofila,Funda,"2,5","0,3",Bicho,50%|50%,Amarillo,294,225,262,196,240,201,0,0,1,0,0,0
541,Swadloon,クルマユ (Kurumayu),1,Quinta,Arropado,bicho|planta,Defensa hoja|Clorofila,Funda,"7,3","0,5",Bicho,50%|50%,Verde,314,247,306,218,284,201,0,0,2,0,0,0
542,Leavanny,ハハコモリ (Hahakomori),0,Quinta,Cuidador,bicho|planta,Enjambre|Clorofila,Funda,"20,5","1,2",Bicho,50%|50%,Amarillo,354,335,284,262,262,311,0,3,0,0,0,0
543,Venipede,フシデ (Fushide),1,Quinta,Ciempiés,bicho|veneno,Enjambre|Punto tóxico,Pies rápidos1|Impulso2,"5,3","0,4",Bicho,50%|50%,Rojo,264,207,238,174,194,234,0,0,1,0,0,0
544,Whirlipede,ホイーガ (Hoiiga),1,Quinta,Pupaciempiés,bicho|veneno,Enjambre|Punto tóxico,Pies rápidos1|Impulso2,"58,5","1,2",Bicho,50%|50%,Gris,284,229,326,196,282,212,0,0,2,0,0,0
545,Scolipede,ペンドラー (Pendora),0,Quinta,Megaciempiés,bicho|veneno,Enjambre|Punto tóxico,Pies rápidos1|Impulso2,"200,5","2,5",Bicho,50%|50%,Rojo,324,328,304,229,260,355,0,0,0,0,0,3
546,Cottonee,モンメン (Monmen),1,Quinta,Bolalgodón,planta|hada,Bromista|Allanamiento,Clorofila,"0,6","0,3",Planta|Hada,50%|50%,Verde,284,168,240,190,218,254,0,0,0,0,0,1
547,Whimsicott,エルフーン (Elfuun),0,Quinta,Vuelalviento,planta|hada,Bromista|Allanamiento,Clorofila,"6,6","0,7",Planta|Hada,50%|50%,Verde,324,256,295,278,273,364,0,0,0,0,0,2
548,Petilil,チュリネ (Churine),1,Quinta,Bulbo,planta,Clorofila|Ritmo propio,Defensa hoja,"6,6","0,5",Planta,0%|100%,Verde,294,185,218,262,218,174,0,0,0,1,0,0
549,Lilligant,ドレディア (Dredear),0,Quinta,Adornofloral,planta,Clorofila|Ritmo propio,Defensa hoja,"16,3","1,1",Planta,0%|100%,Verde,344,240,273,350,273,306,0,0,0,2,0,0
550,Basculin,バスラオ (Bassrao),1,Quinta,ViolentoRR/RA|MansoRB,agua,AudazRR|Cabeza rocaRA|CobardíaRB|Adaptable,Rompemoldes,18,1,Agua 2,50%|50%,Verde,344,311,251,284,229,324,0,0,0,0,0,2
551,Sandile,メグロコ (Meguroco),1,Quinta,Desierdrilo,tierra|siniestro,Intimidación|Autoestima,Irascible,"15,2","0,7",Campo,50%|50%,Marrón,304,267,185,185,185,251,0,1,0,0,0,0
552,Krokorok,ワルビル (Waruvile),1,Quinta,Desierdrilo,tierra|siniestro,Intimidación|Autoestima,Irascible,"33,4",1,Campo,50%|50%,Marrón,324,289,207,207,207,271,0,2,0,0,0,0
553,Krookodile,ワルビアル (Waruvial),0,Quinta,Amenazador,tierra|siniestro,Intimidación|Autoestima,Irascible,"96,3","1,5",Campo,50%|50%,Rojo,394,366,284,251,262,311,0,3,0,0,0,0
554,Darumaka,ダルマッカ (Darumakka),1,Quinta,Daruma,fuego,Entusiasmo,Fuerza mental,"37,5","0,6",Campo,50%|50%,Rojo,344,306,207,141,207,218,0,1,0,0,0,0
555,Darmanitan,ヒヒダルマ (Hihidaruma),0,Quinta,Candente,fuego|fuego|psíquico,Potencia bruta,Modo daruma,"92,9","1,3",Campo,50%|50%,RojoMN|AzulMD1,414,416,229,174,229,317,0,2,0,0,0,0
556,Maractus,マラカッチ (Maracacchi),1,Quinta,Cactus,planta,Absorbe agua|Clorofila,Colector,28,1,Planta,50%|50%,Verde,354,298,256,342,256,240,0,0,0,2,0,0
557,Dwebble,イシズマイ (Ishizumai),1,Quinta,Casapiedra,bicho|roca,Robustez|Caparazón,Armadura frágil,"14,5","0,3",Bicho|Mineral,50%|50%,Rojo,304,251,295,185,185,229,0,0,1,0,0,0
558,Crustle,イワパレス (Iwapalace),0,Quinta,Casarroca,bicho|roca,Robustez|Caparazón,Armadura frágil,200,"1,4",Bicho|Mineral,50%|50%,Rojo,344,339,383,251,273,207,0,0,2,0,0,0
559,Scraggy,ズルッグ (Zuruggu),1,Quinta,Mudapiel,siniestro|lucha,Mudar|Autoestima,Intimidación,"11,8","0,6",Campo|Dragón,50%|50%,Amarillo,304,273,262,185,262,214,0,1,0,0,0,0
560,Scrafty,ズルズキン (Zuruzukin),0,Quinta,Gamberro,siniestro|lucha,Mudar|Autoestima,Intimidación,30,"1,1",Campo|Dragón,50%|50%,Rojo,334,306,361,207,361,236,0,0,1,0,1,0
561,Sigilyph,シンボラー (Symboler),1,Quinta,Pseudopájaro,psíquico|volador,Piel milagro|Muro mágico,Cromolente,14,"1,4",Volador,50%|50%,Negro,348,236,284,335,284,322,0,0,0,2,0,0
562,Yamask,デスマス (Deathmas),1,Quinta,Espíritu,fantasma,Momia,,"1,5","0,5",Mineral|Amorfo,50%|50%,Negro,280,174,295,229,251,174,0,0,1,0,0,0
563,Cofagrigus,デスカーン (Desukarn),0,Quinta,Sepultura,fantasma,Momia,,"76,5","1,7",Mineral|Amorfo,"50,0%|50,0%",Amarillo,320,218,427,317,339,174,0,0,2,0,0,0
564,Tirtouga,プロトーガ (Protoga),1,Quinta,Pretortuga,agua|roca,Roca sólida|Robustez,Nado rápido,"16,5","0,7",Agua 1|Agua 3,"87,5%|12,5%",Azul,312,280,335,225,207,157,0,0,1,0,0,0
565,Carracosta,アバゴーラ (Abagoura),0,Quinta,Pretortuga,agua|roca,Roca sólida|Robustez,Nado rápido,81,"1,2",Agua 1|Agua 3,"87,5%|12,5%",Azul,352,346,401,291,251,179,0,0,2,0,0,0
566,Archen,アーケン (Archen),1,Quinta,Protopájaro,roca|volador,Flaqueza,,"9,5","0,5",Volador|Agua 3,"87,5%|12,5%",Amarillo,314,355,207,271,207,262,0,1,0,0,0,0
567,Archeops,アーケオス (Archeos),0,Quinta,Protopájaro,roca|volador,Flaqueza,,32,"1,4",Volador|Agua 3,"87,5%|12,5%",Amarillo,354,416,251,355,251,350,0,2,0,0,0,0
568,Trubbish,ヤブクロン (Yabukuron),1,Quinta,Bolsa Basura1,veneno,Hedor|Viscosidad,Detonación,31,"0,6",Mineral,50%|50%,Verde,304,218,245,196,245,251,0,0,0,0,0,1
569,Garbodor,ダストダス (Dustdas),0,Quinta,Vertedero,veneno,Hedor|Armadura frágil,Detonación,"107,3","1,9",Mineral,50%|50%,Verde,364,317,289,240,289,273,0,2,0,0,0,0
570,Zorua,ゾロア (Zorua),1,Quinta,Zorro Pillo1,siniestro,Ilusión,,"12,5","0,7",Campo,"87,5%|12,5%",Gris,284,251,196,284,196,251,0,0,0,1,0,0
571,Zoroark,ゾロアーク (Zoroark),0,Quinta,Disfrazorro,siniestro,Ilusión,,"81,1","1,6",Campo,"87,5%|12,5%",Gris,324,339,240,372,240,339,0,0,0,2,0,0
572,Minccino,チラーミィ (Chillarmy),1,Quinta,Chinchilla,normal,Gran encanto|Experto,Encadenado,"5,8","0,4",Campo,25%|75%,Gris,314,218,196,196,196,273,0,0,0,0,0,1
573,Cinccino,チラチーノ (Chillaccino),0,Quinta,Estola,normal,Gran encanto|Experto,Encadenado,"7,5","0,5",Campo,25%|75%,Gris,354,317,240,251,240,361,0,0,0,0,0,2
574,Gothita,ゴチム (Gothimu),1,Quinta,Inquisitivo,psíquico,Cacheo|Tenacidad1,Sombra trampa,"5,8","0,4",Humanoide,25%|75%,Morado,294,174,218,229,251,207,0,0,0,0,1,0
575,Gothorita,ゴチミル (Gothimiru),1,Quinta,Manipulador,psíquico,Cacheo|Tenacidad1,Sombra trampa,18,"0,7",Humanoide,25%|75%,Morado,324,207,262,273,295,229,0,0,0,0,2,0
576,Gothitelle,ゴチルゼル (Gothiruselle),0,Quinta,Astro,psíquico,Cacheo|Tenacidad1,Sombra trampa,44,"1,5",Humanoide,25%|75%,Morado,344,229,317,317,350,251,0,0,0,0,3,0
577,Solosis,ユニラン (Uniran),1,Quinta,Célula,psíquico,Funda|Muro mágico,Regeneración,1,"0,3",Amorfo,50%|50%,Verde,294,174,196,339,218,152,0,0,0,1,0,0
578,Duosion,ダブラン (Doublan),1,Quinta,Mitosis,psíquico,Funda|Muro mágico,Regeneración,8,"0,6",Amorfo,50%|50%,Verde,334,196,218,383,240,174,0,0,0,2,0,0
579,Reuniclus,ランクルス (Lanculus),0,Quinta,Ampliación,psíquico,Funda|Muro mágico,Regeneración,"20,1",1,Amorfo,50%|50%,Verde,424,251,273,383,295,174,0,0,0,3,0,0
580,Ducklett,コアルヒー (Koaruhie),1,Quinta,Ave agua,agua|volador,Vista lince|Sacapecho,Hidratación,"5,5","0,5",Agua 1|Volador,50%|50%,Azul,328,205,218,205,218,229,1,0,0,0,0,0
581,Swanna,スワンナ (Swanna),0,Quinta,Cisne,agua|volador,Vista lince|Sacapecho,Hidratación,"24,2","1,3",Agua 1|Volador,50%|50%,Blanco,354,300,247,300,247,324,0,0,0,0,0,2
582,Vanillite,バニプッチ (Vanipeti),1,Quinta,Nieve Fresca1,hielo,Gélido|Manto níveo2,Armadura frágil,"5,7","0,4",Mineral,50%|50%,Blanco,276,218,218,251,240,205,0,0,0,1,0,0
583,Vanillish,バニリッチ (Vanirich),1,Quinta,Nieve Helada1,hielo,Gélido|Manto níveo2,Armadura frágil,41,"1,1",Mineral,50%|50%,Blanco,306,251,251,284,273,238,0,0,0,2,0,0
584,Vanilluxe,バイバニラ (Baivanilla),0,Quinta,Nieve Gélida1,hielo,Gélido|Nevada2,Armadura frágil,"57,5","1,3",Mineral,50%|50%,Blanco,346,317,295,350,317,282,0,0,0,3,0,0
585,Deerling,シキジカ (Shikijika),1,Quinta,Estacional,normal|planta,Clorofila|Herbívoro,Dicha,"19,5","0,6",Campo,50%|50%,Rosa|Verde|Rojo|Marrón,324,240,218,196,218,273,0,0,0,0,0,1
586,Sawsbuck,メブキジカ (Mebukijika),0,Quinta,Estacional,normal|planta,Clorofila|Herbívoro,Dicha,"92,5","1,9",Campo,50%|50%,Marrón,364,328,262,240,262,317,0,2,0,0,0,0
587,Emolga,エモンガ (Emolga),1,Quinta,Vuelardilla,eléctrico|volador,Electricidad estática,Electromotor,5,"0,4",Campo,50%|50%,Blanco,314,273,240,273,240,335,0,0,0,0,0,2
588,Karrablast,カブルモ (Kaburumo),1,Quinta,Bocado,bicho,Enjambre|Mudar,Indefenso,"5,9","0,5",Bicho,50%|50%,Azul,304,273,207,196,207,240,0,1,0,0,0,0
589,Escavalier,シュバルゴ (Chevargo),0,Quinta,Soldado,bicho|acero,Enjambre|Caparazón,Funda,33,1,Bicho,50%|50%,Gris,344,405,339,240,339,152,0,2,0,0,0,0
590,Foongus,タマゲタケ (Tamagetake),1,Quinta,Hongo,planta|veneno,Efecto espora,Regeneración,1,"0,2",Planta,50%|50%,Blanco,342,229,207,229,229,141,1,0,0,0,0,0
591,Amoonguss,モロバレル (Morobareru),0,Quinta,Hongo,planta|veneno,Efecto espora,Regeneración,"10,5","0,6",Planta,50%|50%,Blanco,432,295,262,295,284,174,2,0,0,0,0,0
592,Frillish,プルリル (Pururill),1,Quinta,Ingrávido,agua|fantasma,Absorbe agua|Cuerpo maldito,Humedad,33,"1,2",Amorfo,50%|50%,Blanco,314,196,218,251,295,196,0,0,0,0,1,0
593,Jellicent,ブルンゲル (Burungel),0,Quinta,Ingrávido,agua|fantasma,Absorbe agua|Cuerpo maldito,Humedad,135,"2,2",Amorfo,50%|50%,Blanco,404,240,262,295,339,240,0,0,0,0,2,0
594,Alomomola,ママンボウ (Mamanbou),1,Quinta,Socorrista,agua,Alma cura|Hidratación,Regeneración,"31,6","1,2",Agua 1|Agua 2,50%|50%,Rosa,534,273,284,196,207,251,2,0,0,0,0,0
595,Joltik,バチュル (Bachuru),1,Quinta,Lapa,bicho|eléctrico,Ojo compuesto|Nerviosismo,Enjambre,"0,6","0,1",Bicho,50%|50%,Amarillo,304,212,218,234,218,251,0,0,0,0,0,1
596,Galvantula,デンチュラ (Dentula),0,Quinta,Electroaraña,bicho|eléctrico,Ojo compuesto|Nerviosismo,Enjambre,"14,3","0,8",Bicho,50%|50%,Amarillo,344,278,240,322,240,346,0,0,0,0,0,2
597,Ferroseed,テッシード (Tesseed),1,Quinta,Fruto Espina1,planta|acero,Punta acero,,"18,8","0,6",Planta|Mineral,50%|50%,Gris,292,218,309,161,298,130,0,0,1,0,0,0
598,Ferrothorn,ナットレイ (Nutrey),0,Quinta,Bola Espina1,planta|acero,Punta acero,Anticipación2,110,1,Planta|Mineral,50%|50%,Gris,352,315,397,227,364,152,0,0,2,0,0,0
599,Klink,ギアル (Giaru),1,Quinta,Engranaje,acero,Más|Menos,Cuerpo puro,21,"0,3",Mineral,Sin sexo,Gris,284,229,262,207,240,174,0,0,1,0,0,0
600,Klang,ギギアル (Gigiaru),1,Quinta,Engranaje,acero,Más|Menos,Cuerpo puro,51,"0,6",Mineral,Sin sexo,Gris,324,284,317,262,295,218,0,0,2,0,0,0
601,Klinklang,ギギギアル (Gigigiaru),0,Quinta,Engranaje,acero,Más|Menos,Cuerpo puro,81,"0,6",Mineral,Sin sexo,Gris,324,328,361,262,295,306,0,0,3,0,0,0
602,Tynamo,シビシラス (Shibishirasu),1,Quinta,Electropez,eléctrico,Levitación,,"0,3","0,2",Amorfo,50%|50%,Blanco,274,229,196,207,196,240,0,0,0,0,0,1
603,Eelektrik,シビビール (Shibibeel),1,Quinta,Electropez,eléctrico,Levitación,,22,"1,2",Amorfo,50%|50%,Azul,334,295,262,273,262,196,0,2,0,0,0,0
604,Eelektross,シビルドン (Shibirudon),0,Quinta,Electropez,eléctrico,Levitación,,"85,5","2,1",Amorfo,50%|50%,Azul,374,361,284,339,284,218,0,3,0,0,0,0
605,Elgyem,リグレー (Ligray),1,Quinta,Cerebro,psíquico,Telepatía|Sincronía,Cálculo final,9,"0,5",Humanoide,50%|50%,Azul,314,229,229,295,229,174,0,0,0,1,0,0
606,Beheeyem,オーベム (Ohbem),0,Quinta,Cerebro,psíquico,Telepatía|Sincronía,Cálculo final,"34,5",1,Humanoide,50%|50%,Marrón,354,273,273,383,317,196,0,0,0,2,0,0
607,Litwick,ヒトモシ (Hitomoshi),1,Quinta,Vela,fantasma|fuego,Absorbe fuego|Cuerpo llama,Sombra trampa1|Allanamiento2,"3,1","0,3",Amorfo,50%|50%,Blanco,304,174,229,251,229,152,0,0,0,1,0,0
608,Lampent,ランプラー (Lampler),1,Quinta,Farolillo,fantasma|fuego,Absorbe fuego|Cuerpo llama,Sombra trampa1|Allanamiento2,13,"0,6",Amorfo,50%|50%,Negro,324,196,240,317,240,229,0,0,0,2,0,0
609,Chandelure,シャンデラ (Chandela),0,Quinta,Señuelo,fantasma|fuego,Absorbe fuego|Cuerpo llama,Sombra trampa1|Allanamiento2,"34,3",1,Amorfo,50%|50%,Negro,324,229,306,427,306,284,0,0,0,3,0,0
610,Axew,キバゴ (Kibago),1,Quinta,Colmillo,dragón,Rivalidad|Rompemoldes,Nerviosismo,18,"0,6",Monstruo|Dragón,50%|50%,Verde,296,300,240,174,196,234,0,1,0,0,0,0
611,Fraxure,オノンド (Onondo),1,Quinta,Boca Hacha1,dragón,Rivalidad|Rompemoldes,Nerviosismo,36,1,Dragón|Monstruo,50%|50%,Verde,336,366,262,196,218,256,0,2,0,0,0,0
612,Haxorus,オノノクス (Ononokus),0,Quinta,Boca Hacha1,dragón,Rivalidad|Rompemoldes,Nerviosismo,"105,5","1,8",Monstruo|Dragón,50%|50%,Amarillo,356,432,306,240,262,322,0,3,0,0,0,0
613,Cubchoo,クマシュン (Kumasyun),1,Quinta,Congelación,hielo,Manto níveo|Quitanieves1,Cobardía,"8,5","0,5",Campo,50%|50%,Blanco,314,262,196,240,196,196,0,1,0,0,0,0
614,Beartic,ツンベアー (Tunbear),0,Quinta,Glaciación,hielo,Manto níveo|Quitanieves1,Nado rápido,260,"2,6",Campo,50%|50%,Blanco,394,394,284,262,284,218,0,2,0,0,0,0
615,Cryogonal,フリージオ (Freegeo),1,Quinta,Cristal,hielo,Levitación,,148,"1,1",Mineral,Sin sexo,Azul,364,218,218,317,405,339,0,0,0,0,2,0
616,Shelmet,チョボマキ (Chobomaki),1,Quinta,Caracol,bicho,Hidratación|Caparazón,Funda,"7,7","0,4",Bicho,50%|50%,Rojo,304,196,295,196,251,163,0,0,1,0,0,0
617,Accelgor,アギルダー (Agilder),0,Quinta,Sincaparazón,bicho,Hidratación|Viscosidad,Liviano,"25,3","0,8",Bicho,50%|50%,Rojo,364,262,196,328,240,427,0,0,0,0,0,2
618,Stunfisk,マッギョ (Maggyo),1,Quinta,Trampa,tierra|eléctrico,Electricidad estática|Flexibilidad,Velo arena,11,"0,7",Agua 1|Amorfo,50%|50%,Marrón,422,254,293,287,326,179,2,0,0,0,0,0
619,Mienfoo,コジョフー (Kojofu),1,Quinta,Arte Marcial1,lucha,Fuerza mental|Regeneración,Audaz,20,"0,9",Campo|Humanoide,50%|50%,Amarillo,294,295,218,229,218,251,0,1,0,0,0,0
620,Mienshao,コジョンド (Kojondo),0,Quinta,Arte Marcial1,lucha,Fuerza mental|Regeneración,Audaz,"35,5","1,4",Campo|Humanoide,50%|50%,Morado,334,383,240,317,240,339,0,2,0,0,0,0
621,Druddigon,クリムガン (Crimgan),1,Quinta,Cueva,dragón,Piel tosca|Potencia bruta,Rompemoldes,139,"1,6",Dragón|Monstruo,50%|50%,Rojo,358,372,306,240,306,214,0,2,0,0,0,0
622,Golett,ゴビット (Gobit),1,Quinta,Autómata,tierra|fantasma,Puño férreo|Zoquete,Indefenso,92,1,Mineral,Sin sexo,Verde,322,271,218,185,218,185,0,1,0,0,0,0
623,Golurk,ゴルーグ (Goloog),0,Quinta,Autómata,tierra|fantasma,Puño férreo|Zoquete,Indefenso,330,"2,8",Mineral,Sin sexo,Verde,382,381,284,229,284,229,0,2,0,0,0,0
624,Pawniard,コマタナ (Komatana),1,Quinta,Tajo,siniestro|acero,Competitivo|Fuerza mental,Presión,"10,2","0,5",Humanoide,50%|50%,Rojo,294,295,262,196,196,240,0,1,0,0,0,0
625,Bisharp,キリキザン (Kirikizan),1,Quinta,Filo,siniestro|acero,Competitivo|Fuerza mental,Presión,70,"1,6",Humanoide,50%|50%,Rojo,334,383,328,240,262,262,0,2,0,0,0,0
626,Bouffalant,バッフロン (Buffron),1,Quinta,Torocabezazo,normal,Audaz|Herbívoro,Insonorizar,"94,6","1,6",Campo,50%|50%,Marrón,394,350,317,196,317,229,0,2,0,0,0,0
627,Rufflet,ワシボン (Washibon),1,Quinta,Aguilucho,normal|volador,Vista lince|Potencia bruta,Entusiasmo,"10,5","0,5",Volador,100%|0%,Blanco,344,291,218,190,218,240,0,1,0,0,0,0
628,Braviary,ウォーグル (Warrgle),0,Quinta,Aguerrido,normal|volador,Vista lince|Potencia bruta,Competitivo,41,"1,5",Volador,100%|0%,Rojo,404,379,273,234,273,284,0,2,0,0,0,0
629,Vullaby,バルチャイ (Valchai),1,Quinta,Pañal,siniestro|volador,Sacapecho|Funda,Armadura frágil,9,"0,5",Volador,0%|100%,Marrón,344,229,273,207,251,240,0,0,1,0,0,0
630,Mandibuzz,バルジーナ (Vulgina),0,Quinta,Buitre Hueso1,siniestro|volador,Sacapecho|Funda,Armadura frágil,"39,5","1,2",Volador,0%|100%,Marrón,424,251,339,229,317,284,0,0,0,2,0,0
631,Heatmor,クイタラン (Kuitaran),1,Quinta,Hormiguero,fuego,Gula|Absorbe fuego,Humo blanco,58,"1,4",Campo,50%|50%,Rojo,374,322,254,339,254,251,0,0,0,2,0,0
632,Durant,アイアント (Aiant),1,Quinta,Hormigacero,bicho|acero,Enjambre|Entusiasmo,Pereza,33,"0,3",Bicho,50%|50%,Gris,320,348,355,214,214,348,0,0,2,0,0,0
633,Deino,モノズ (Monozu),1,Quinta,Tosco,siniestro|dragón,Entusiasmo,,"17,3","0,8",Dragón,50%|50%,Azul,308,251,218,207,218,192,0,1,0,0,0,0
634,Zweilous,ジヘッド (Dihead),1,Quinta,Violento,siniestro|dragón,Entusiasmo,,50,"1,4",Dragón,50%|50%,Azul,348,295,262,251,262,236,0,2,0,0,0,0
635,Hydreigon,サザンドラ (Sazandora),0,Quinta,Voraz,siniestro|dragón,Levitación,,160,"1,8",Dragón,50%|50%,Azul,388,339,306,383,306,324,0,0,0,3,0,0
636,Larvesta,メラルバ (Merlarva),1,Quinta,Antorcha,bicho|fuego,Cuerpo llama,Enjambre,"28,8","1,1",Bicho,50%|50%,Blanco,314,295,229,218,229,240,0,1,0,0,0,0
637,Volcarona,ウルガモス (Ulgamoth),0,Quinta,Sol,bicho|fuego,Cuerpo llama,Enjambre,46,"1,6",Bicho,50%|50%,Blanco,374,240,251,405,339,328,0,0,0,3,0,0
638,Cobalion,コバルオン (Cobalon),1,Quinta,Tesón acero,acero|lucha,Justiciero,,250,"2,1",Desconocido,Sin sexo,Azul,386,306,392,306,267,346,0,0,3,0,0,0
639,Terrakion,テラキオン (Terrakion),1,Quinta,Gruta,roca|lucha,Justiciero,,260,"1,9",Desconocido,Sin sexo,Gris,386,392,306,267,306,346,0,3,0,0,0,0
640,Virizion,ビリジオン (Virizion),1,Quinta,Prado,planta|lucha,Justiciero,,200,2,Desconocido,Sin sexo,Verde,386,306,267,306,392,346,0,0,0,0,3,0
641,Tornadus,トルネロス (Tornelos),1,Quinta,Torbellino,volador,BromistaFA|RegeneraciónFT,CompetitivoFA,63,"1,5FA|1,4FT",Desconocido,100%|0%,Verde,362,361,262,383,284,353,0,3,0,0,0,0
642,Thundurus,ボルトロス (Voltolos),1,Quinta,Centella,eléctrico|volador,BromistaFA|Absorbe electricidad|FT,CompetitivoFA,61,"1,5FA|3,0FT",Desconocido,100%|0%,Azul,362,361,262,383,284,353,0,3,0,0,0,0
643,Reshiram,レシラム (Reshiram),1,Quinta,Blanco veraz,dragón|fuego,Turbollama,,330,"3,2",Desconocido,Sin sexo,Blanco,404,372,328,438,372,306,0,0,0,3,0,0
644,Zekrom,ゼクロム (Zekrom),1,Quinta,Negro puro,dragón|eléctrico,Terravoltaje,,345,"2,9",Desconocido,Sin sexo,Negro,404,438,372,372,328,306,0,3,0,0,0,0
645,Landorus,ランドロス (Landlos),1,Quinta,Fertilidad,tierra|volador,Poder arenaFA|IntimidaciónFT,Potencia brutaFA,68,"1,5FA|1,3FT",Desconocido,100%|0%,Marrón,382,383,306,361,284,331,0,0,0,3,0,0
646,Kyurem,キュレム (Kyurem),1,Quinta,Frontera,dragón|hielo,PresiónK|TerravoltajeKn|TurbollamaKb,,325,"3,0K|3,3Kn|3,6Kb",Desconocido,Sin sexo,Gris,454,394,306,394,306,317,1,1,0,1,0,0
647,Keldeo,ケルディオ (Keldeo),1,Quinta,Potro,agua|lucha,Justiciero,,"48,5","1,4",Desconocido,Sin sexo,Amarillo,386,267,306,392,306,346,0,0,0,3,0,0
648,Meloetta,メロエッタ (Meloetta),1,Quinta,Melodía,normal|psíquico|normal|lucha,Dicha,,"6,5","0,6",Desconocido,Sin sexo,Blanco,404,278,278,390,390,306,0,0,0,1,1,1
649,Genesect,ゲノセクト (Genesect),1,Quinta,Paleozoico,bicho|acero,Descarga,,"82,5","1,5",Desconocido,Sin sexo,Morado,346,372,317,372,317,326,0,1,0,1,0,1
650,Chespin,ハリマロン (Harimaron),1,Sexta,Erizo,planta,Espesura,Antibalas,9,"0,4",Campo,"87,5%|12,5%",Verde,316,243,251,214,207,192,0,0,1,0,0,0
651,Quilladin,ハリボーグ (Hariborg),1,Sexta,Corazaespín,planta,Espesura,Antibalas,29,"0,7",Campo,"87,5%|12,5%",Verde,326,280,317,232,236,234,0,0,2,0,0,0
652,Chesnaught,ブリガロン (Brigarron),0,Sexta,Corazaespín,planta|lucha,Espesura,Antibalas,90,"1,6",Campo,"87,5%|12,5%",Verde,380,344,377,271,273,249,0,0,3,0,0,0
653,Fennekin,フォッコ (Fokko),1,Sexta,Zorro,fuego,Mar llamas,Prestidigitador,"9,4","0,4",Campo,"87,5%|12,5%",Rojo,284,207,196,245,240,240,0,0,0,1,0,0
654,Braixen,テールナー (Tairenar),1,Sexta,Zorro,fuego,Mar llamas,Prestidigitador,"14,5",1,Campo,"87,5%|12,5%",Rojo,322,238,236,306,262,269,0,0,0,2,0,0
655,Delphox,マフォクシー (Mahoxy),0,Sexta,Zorro,fuego|psíquico,Mar llamas,Prestidigitador,39,"1,5",Campo,"87,5%|12,5%",Rojo,354,260,267,359,328,337,0,0,0,3,0,0
656,Froakie,ケロマツ (Keromatsu),1,Sexta,Burburrana,agua,Torrente,Mutatipo,7,"0,3",Agua 1,"87,5%|12,5%",Azul,286,232,196,245,205,265,0,0,0,0,0,1
657,Frogadier,ゲコガシラ (Gekogashira),1,Sexta,Burburrana,agua,Torrente,Mutatipo,"10,9","0,6",Agua 1,"87,5%|12,5%",Azul,312,247,223,291,232,322,0,0,0,0,0,2
